chats,1,2,3,4,5
hi joeeeee,0,0,1,0,0
w,0,0,1,0,0
joeeeeeeeeeeeeeeeeeeeeeee,0,0,1,0,0
w,0,0,1,0,0
you sound like you smoke packs a day joe,0,0,1,0,0
w,0,0,1,0,0
w,0,0,1,0,0
ww,0,0,1,0,0
joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
is your crap situation better from the cold mcchicken cheer cheer cheer,0,0,1,0,0
lava lamp goin crazy,0,0,1,0,0
w,0,0,1,0,0
lava lamp,0,0,1,0,0
joe has anyone told you that you look like joe burrow its not a bad thing,0,0,1,0,0
imagine someone reedeems scream,0,0,1,0,0
joe this going to yt,0,0,1,0,0
joe,0,0,1,0,0
ive got k channel points www,0,0,1,0,0
joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
ur lava lamp is moving,0,1,0,0,0
whats up joe,0,1,0,0,0
joe holland,0,1,0,0,0
this going on yt,0,1,0,0,0
w,0,1,0,0,0
laval lamp,0,1,0,0,0
did brooke have to hear about it,0,1,0,0,0
joebartarf joebartarf joebartarf joebartarf,0,1,0,0,0
yeahhhhh,0,1,0,0,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
flex,1,0,0,0,0
ttours,1,0,0,0,0
i dont wanna go to school tomorrow,1,0,0,0,0
react to the parody,1,0,0,0,0
are u gonna get a vr,1,0,0,0,0
your voice is slowly getting worse,1,0,0,0,0
you should play garrys mod,1,0,0,0,0
e,1,0,0,0,0
wwww,1,0,0,0,0
joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
bro sounds like a transformer,0,1,0,0,0
ur pc fixed,0,1,0,0,0
he said my namammmemmemmememmmmmeeeeee,0,1,0,0,0
you should play back to the future the game,0,1,0,0,0
w,0,1,0,0,0
hii,0,1,0,0,0
yarrrrrrr,0,1,0,0,0
joebartlonghead joebartlonghead,0,1,0,0,0
will you be live later,0,1,0,0,0
lul lul lul lul lul lul,0,0,0,1,0
you saved me joe your the best,0,0,0,1,0
joe love your streams and they help me a lot especially rn i only got hour of sleep last night and my family was fighting at and till am ty for the streams and vids they really help,0,0,0,1,0
i was the first comment,0,0,0,1,0
yesss,0,0,0,1,0
bcwarrior bcwarrior,0,0,0,1,0
votenay,0,0,0,1,0
how much you bench,0,0,0,1,0
you are the best streamer on twitch,0,0,0,1,0
joebartlonghead,0,0,0,1,0
lul lul lul lul lul lul lul,0,0,0,1,0
yesss,0,0,0,1,0
yes,0,0,0,1,0
w,0,0,0,1,0
extremely impressive thats a w,0,0,0,1,0
cwhat do you eat,0,0,0,1,0
yesss,0,0,0,1,0
yes,0,0,0,1,0
w,0,0,0,1,0
yesss,0,0,0,1,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
bros late,1,0,0,0,0
try drinking some warm lemon juice and honey for your throat,1,0,0,0,0
w,1,0,0,0,0
how much money is your pc,1,0,0,0,0
flexxx,1,0,0,0,0
w,1,0,0,0,0
fr,1,0,0,0,0
this is a bad dhar mann video,1,0,0,0,0
lets go wwwwww,1,0,0,0,0
joebartbusiness joe boy,1,0,0,0,0
yeet,1,0,0,0,0
yessss,1,0,0,0,0
favorite game,1,0,0,0,0
lava lamp,1,0,0,0,0
is anyone else lagging,1,0,0,0,0
joebartcam joebartcam joebartcam joebartcam joebartcam joebartcam joebartcam joebartcam joebartcam joebartcam joebartcam joebartcam,1,0,0,0,0
w,1,0,0,0,0
joe did the deadly trio,1,0,0,0,0
joe hotalozzzi,1,0,0,0,0
joebartlongneck,0,1,0,0,0
w,0,1,0,0,0
so readyyytt,0,1,0,0,0
optimizeprime,0,1,0,0,0
yayyay,0,1,0,0,0
joe flexxxx,0,1,0,0,0
bruhhh,0,1,0,0,0
w,0,1,0,0,0
yessssss,0,1,0,0,0
we dont gaf that ur late,0,1,0,0,0
open the door and sees this joebartlongneck,0,1,0,0,0
you sound like your losing your voice,0,1,0,0,0
skin walker,0,1,0,0,0
u smoke weed,0,1,0,0,0
c joe,0,1,0,0,0
lmaooooo,0,1,0,0,0
doppelgänger,0,1,0,0,0
mission,0,1,0,0,0
joe shartalozzi,0,1,0,0,0
like the man in high castlr,0,1,0,0,0
joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
fr,0,1,0,0,0
universe,0,1,0,0,0
hi,0,1,0,0,0
bro i think its the matrix coming to replace me,0,1,0,0,0
lolllll,0,1,0,0,0
joe mama,0,1,0,0,0
creepy,0,1,0,0,0
when are you going back to school times,0,1,0,0,0
w family,0,1,0,0,0
joebartman joebartzooted joebartpepega joebarthappy joebartlongneck,0,1,0,0,0
i would do a stand off with him to show who has mor rizz,0,1,0,0,0
joe if you had to pick a corn dog or pizza rolls which one would you choose,0,1,0,0,0
hi youtube,0,1,0,0,0
the other one was an accident,0,1,0,0,0
joebartclown joebartclown joebartclown joebartclown joebartclown joebartclown joebartwebelieve joebartninja joebartninja joebartninja joebartwebelieve joebartwebelieve joebartninja joebartninja,0,0,1,0,0
hi yt,0,0,1,0,0
fr lamo,0,0,1,0,0
bro i put chicken in the microwave hours ago and i just now remembered about it,0,0,1,0,0
lolllllllllll,0,0,1,0,0
ong id be so mad,0,0,1,0,0
remember breaking bad jr,0,0,1,0,0
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwweww,0,0,1,0,0
lmao,0,0,1,0,0
λ t l λ s,0,0,1,0,0
joebartlongneck,0,1,0,0,0
lol,0,1,0,0,0
yoo,0,1,0,0,0
bluerybbgemote,0,1,0,0,0
hahaha,0,1,0,0,0
i thought it was a package deal,0,1,0,0,0
i would do the same too,0,1,0,0,0
i mean if its your first kid some cant handle,0,1,0,0,0
flip a coin,0,1,0,0,0
joe are you adopted,0,1,0,0,0
joebartlongneck,0,1,0,0,0
fr,0,1,0,0,0
separating twins hell,0,1,0,0,0
ong,0,1,0,0,0
nah,0,1,0,0,0
how they already that close,0,1,0,0,0
joe what nfl team is best,0,1,0,0,0
i would deadass think i was high,0,1,0,0,0
song request life is dangerous by lil goat,0,1,0,0,0
joeeeeeeeeeeeeeeeeeeeebarttttttt,0,1,0,0,0
joebartlongneck,0,1,0,0,0
joe an u flexxx,0,1,0,0,0
joe,0,1,0,0,0
id think they were a skin walker,0,1,0,0,0
lmao,0,1,0,0,0
joebartpepehands,0,1,0,0,0
kookie,0,1,0,0,0
rip ken,0,1,0,0,0
havent seen u since we in da wound,0,1,0,0,0
i am your twin joe,0,1,0,0,0
lo lul,0,0,0,1,0
bro is flabbergasted,0,0,0,1,0
lmao,0,0,0,1,0
hhah cross eyes,0,0,0,1,0
yo,0,0,0,1,0
no thought in his mind,0,0,0,1,0
lmao,0,0,0,1,0
bro is flabbergasted,0,0,0,1,0
would you let her stomp on you inch,0,0,0,1,0
bro the definition of,0,0,0,1,0
lul lul lul lul,0,0,0,1,0
hes talking like he forgot his own name,0,0,0,1,0
you really make my day ur my therapy fr,0,0,0,1,0
hes bamboozled,0,0,0,1,0
what if there not really twins and the other girl is just pretending,0,0,0,1,0
joebartwide joebartwide joebartwide joebartwide joebartwide,0,0,0,1,0
lagggggggg,0,0,0,1,0
lmaoo,0,0,0,1,0
bros flabbergasted,0,0,0,1,0
joebartdoofed joebartdoofed joebartdoofed,0,0,0,1,0
lol ralpherz lul,0,0,0,1,0
not the fathet,0,0,0,1,0
i gave you a home bitch,0,0,0,1,0
goofy ass video,0,0,0,1,0
fr,0,0,0,1,0
jeu,0,0,0,1,0
hey joe,0,0,0,1,0
im goin back to the orphanage,0,0,0,1,0
mhmmm,0,0,0,1,0
pogchamp pogchamp pogchamp,0,0,0,1,0
lul lul lul,0,0,0,1,0
joebartpog joebartpog joebartpog joebartpog joebartpog joebartpog joebartpog joebartpog joebartpog,0,0,0,1,0
joebart,0,0,0,1,0
joebartarf joebartarf joebartarf joebartarf joebartarf joebartarf joebartarf joebartarf joebartarf joebartarf joebartarf joebartarf joebartarf,0,0,0,1,0
you see,0,0,0,1,0
u see,0,0,0,1,0
manlfst exactly,0,0,0,1,0
hi youtube,0,0,0,1,0
hey dont pause it,0,0,0,1,0
you see,0,0,0,1,0
joebarthead joebartninja joebartlongneck joebartlongneck joebartlonghead,0,1,0,0,0
only in ohio,0,1,0,0,0
lmao,0,1,0,0,0
welll you see,0,1,0,0,0
i went on the dark web,0,1,0,0,0
ing,0,1,0,0,0
always the so you see,0,1,0,0,0
actually i would believe it,0,1,0,0,0
shes a nerd,0,1,0,0,0
hey joe,0,1,0,0,0
joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
lllll hahahaha,0,1,0,0,0
bud,0,1,0,0,0
l,0,1,0,0,0
hey jeo,0,1,0,0,0
lmaoo,0,1,0,0,0
nahhhh,0,1,0,0,0
lamoooo,0,1,0,0,0
lll,0,1,0,0,0
joe you a masssive w,0,1,0,0,0
lul lul lul lul lul lul lul,0,0,0,1,0
cheer cheer cheer cheer cheer cheer im spiderman btw,0,0,0,1,0
they dont look like twins at all,0,0,0,1,0
i mean if they ask the parents shouldnt lie it was the same way for me even when i was young they explained my family stuff to me but didnt say the why cuz i was too young,0,0,0,1,0
stopppp,0,0,0,1,0
you see,0,0,0,1,0
jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle jkanstyle,0,0,0,1,0
powerupl ninjagrumpy powerupr,0,0,0,1,0
dhar mann classic,0,0,0,1,0
so you see,0,0,0,1,0
the fucking yeh see lul,0,0,0,1,0
its fucked up that the parents separated them l,0,0,0,1,0
finna figure whose worse,0,0,0,1,0
k,0,0,0,1,0
always the so you see hahaha,0,0,0,1,0
lmfaooooo,0,0,0,1,0
lol,0,0,0,1,0
joe woke up and chose violence,0,0,0,1,0
umm acchtulyy,0,0,0,1,0
lmaooo,0,0,0,1,0
joebartwebelieve,0,0,1,0,0
w,0,0,1,0,0
lmfao,0,0,1,0,0
guys someone got timed out for mins and is complaining,0,0,1,0,0
hey joe,0,0,1,0,0
lmaooo at,0,0,1,0,0
bruh,0,0,1,0,0
rahhhhhhhhhhh,0,0,1,0,0
fuckooko uuuu,0,0,1,0,0
big wwwwww,0,0,1,0,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
heyyyyy,1,0,0,0,0
hehehe,1,0,0,0,0
haren nuts,1,0,0,0,0
l,1,0,0,0,0
haa,1,0,0,0,0
w,1,0,0,0,0
dj s sugahsi jacpjapcyqgpqfusshtqjtatgp,1,0,0,0,0
joeeeeeeeeeeeeeeee,1,0,0,0,0
lmaooo,1,0,0,0,0
joebartwebelieve joebartwebelieve joebartwebelieve joebartwebeliev,0,0,1,0,0
joebartclown,0,0,1,0,0
nutties nuts,0,0,1,0,0
joe i gotta go will wath the vod later,0,0,1,0,0
gottem,0,0,1,0,0
got eemmm,0,0,1,0,0
mriiiclown mriiiclown mriiiclown mriiiclown mriiiclown mriiiclown,0,0,1,0,0
lava lamp,0,0,1,0,0
no,0,0,1,0,0
other country,0,0,1,0,0
joebartlongneck,0,1,0,0,0
you should turn it on like an hour or two before stream,0,1,0,0,0
cheat on it,0,1,0,0,0
midterms are in the middle of the year joe,0,1,0,0,0
clown joe,0,1,0,0,0
you should react to sam golbach he does paranormal stuff and makes it sooo dramatic like its a movie for example if something happened with an item he would go waitthe potis where we did the ritual like long pauses like that,0,1,0,0,0
jsjshdrtajw,0,1,0,0,0
i have mocks on wednesday,0,1,0,0,0
midterms in janurary rip,0,1,0,0,0
i got a lava lamp and it didnt work,0,1,0,0,0
joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
can you watch backrooms sometime,0,1,0,0,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
play minecraft,1,0,0,0,0
hi yt,1,0,0,0,0
who you fav,1,0,0,0,0
they say mins but it takes like an hour to heat up they lie ab that,1,0,0,0,0
w,1,0,0,0,0
school starts tomorrow,1,0,0,0,0
are u in college,1,0,0,0,0
yeah i dont think it works either they may have scammed u,1,0,0,0,0
joe your voice sounds fucked,1,0,0,0,0
joebartwebelieve,0,0,1,0,0
hey joe,0,0,1,0,0
get a new lava lamp,0,0,1,0,0
joebartpumpkinjoe,0,0,1,0,0
rip ken block,0,0,1,0,0
joeee,0,0,1,0,0
can you say i love mr possum,0,0,1,0,0
you doing the monopol today,0,0,1,0,0
what do you think about geds,0,0,1,0,0
cheer cheer cheer do i get pre built pc or build a pc i want to start content,0,0,1,0,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
joebartalvin joebarttheodore joebartsimon,1,0,0,0,0
maybe they put one kid for adoption and not other kid,1,0,0,0,0
i have a twin nd they took bro away from me,1,0,0,0,0
what is with the joe mama users doe,1,0,0,0,0
flexxxxx,1,0,0,0,0
joebarthappy joebartkekw joebarthappy joebartkekw joebarthappy joebartkekw joebarthappy joebartkekw joebarthappy joebartkekw joebarthappy joebartkekw joebarthappy joebartkekw joebarthappy,1,0,0,0,0
what are lava lamps made out of like the liquid,1,0,0,0,0
joebartpog,1,0,0,0,0
what is brooke studying,1,0,0,0,0
joebartlongneck,0,1,0,0,0
w inch,0,1,0,0,0
i really want a lava lamp but a hugeeee one like joe has,0,1,0,0,0
w inch,0,1,0,0,0
i just burnt my hand,0,1,0,0,0
the lava lamp got possessed,0,1,0,0,0
w fr,0,1,0,0,0
joe i woke up in a fantasy land and theres nothing to drink here but gfuel however its so expensive is there a way i could save a bit of money on this delicious drink,0,1,0,0,0
yo,0,1,0,0,0
hiw many inches,0,1,0,0,0
lul lul lul lul,0,0,0,1,0
are you sick,0,0,0,1,0
imagine u didnt know u had a twin and u just found them walkin down the street it would be wird asf,0,0,0,1,0
rip to the tire,0,0,0,1,0
joe im new to stream i watch all ur yt vids w,0,0,0,1,0
i dont wanna go to school tomorrow,0,0,0,1,0
i was born in wyoming joe and my adopted parents are from milwaukee,0,0,0,1,0
well,0,0,0,1,0
hi jacob james,0,0,0,1,0
joebartheschoking,0,0,0,1,0
joebartsquidward joebartwebelieve joebartheschoking,0,0,1,0,0
hello,0,0,1,0,0
how did you loose your voice,0,0,1,0,0
w,0,0,1,0,0
w,0,0,1,0,0
wwww,0,0,1,0,0
w,0,0,1,0,0
big w,0,0,1,0,0
joebartzooted joebartzooted joebartzooted,0,0,1,0,0
stoner joe,0,0,1,0,0
wwww joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve biblethump biblethump biblethump biblethump biblethump biblethump biblethump,0,0,1,0,0
thatll be funny,0,0,1,0,0
i would be pissed,0,0,1,0,0
then that is weird,0,0,1,0,0
joe do you like soccer,0,0,1,0,0
joe sounds like a year old,0,0,1,0,0
she followed them home,0,0,1,0,0
i still cant get over gav notlikethis,0,0,1,0,0
that would be funny,0,0,1,0,0
w take,0,0,1,0,0
this is acting is so fucking bad lul ralpherz,0,0,0,1,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
kick her out fr,1,0,0,0,0
i hate when kids hate their adopted parents they so dramatic,1,0,0,0,0
bro got that lightskin stare,1,0,0,0,0
l kid fr,1,0,0,0,0
shes a bart,1,0,0,0,0
omg you actually kept a sister away from me you guys arent my parents,1,0,0,0,0
yo his face,1,0,0,0,0
fr,1,0,0,0,0
bro really just said smorc,1,0,0,0,0
joebartwebelieve joebartwebelieve,0,0,1,0,0
w,0,0,1,0,0
wwwwwwwwwwwwwwwwww,0,0,1,0,0
wwwww,0,0,1,0,0
duhdjd,0,0,1,0,0
wwwwwwwwwwwwwwwww,0,0,1,0,0
scowl at them,0,0,1,0,0
ww,0,0,1,0,0
w,0,0,1,0,0
wwwwwwwwwwwwwwww,0,0,1,0,0
wwwwww joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
w,1,0,0,0,0
www,1,0,0,0,0
w,1,0,0,0,0
nooo,1,0,0,0,0
wwwwwwwwwwwwwwwwwwwww,1,0,0,0,0
wwww,1,0,0,0,0
w,1,0,0,0,0
wwwwwwwwwwwwwwwwwwww,1,0,0,0,0
l for joe,1,0,0,0,0
joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
idk,0,0,1,0,0
thanks lets goooooo,0,0,1,0,0
slw,0,0,1,0,0
ricola cherry flavor,0,0,1,0,0
yessss,0,0,1,0,0
yes,0,0,1,0,0
probably im not a docter,0,0,1,0,0
eat the whole bag,0,0,1,0,0
down warm water,0,0,1,0,0
joebartlongneck bud,0,1,0,0,0
oh yea they work,0,1,0,0,0
k,0,1,0,0,0
noooo they wont,0,1,0,0,0
yea it will,0,1,0,0,0
yeah they should,0,1,0,0,0
tea,0,1,0,0,0
should be enough,0,1,0,0,0
yes,0,1,0,0,0
maybe,0,1,0,0,0
lul,0,0,0,1,0
coolstorybob,0,0,0,1,0
scarf down that bag,0,0,0,1,0
lmfao,0,0,0,1,0
lmaooo,0,0,0,1,0
then probably not,0,0,0,1,0
drink some honey water with hotwarm water,0,0,0,1,0
gonna take em like reading the morning paper,0,0,0,1,0
soundboard from old clips of you screaming,0,0,0,1,0
lol,0,0,0,1,0
buddy joebartlongneck joebartlongneck,0,1,0,0,0
thats a tlc ep right there,0,1,0,0,0
ilysm joe,0,1,0,0,0
hi,0,1,0,0,0
go get warm water and put honey in it,0,1,0,0,0
wwwwwwwwwwwww,0,1,0,0,0
drink honey lemon and lime to get ur voice back,0,1,0,0,0
tea and honey,0,1,0,0,0
joe just use ur megaphone,0,1,0,0,0
nahhhhhhhhh,0,1,0,0,0
joebartlonghead joebartlonghead joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
both,0,1,0,0,0
gargle,0,1,0,0,0
garle,0,1,0,0,0
honey,0,1,0,0,0
drink tea with lemon,0,1,0,0,0
use vicks,0,1,0,0,0
both,0,1,0,0,0
yes,0,1,0,0,0
search it up joe,0,1,0,0,0
joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
my twitch lagged bad for a sec and said meth drops,0,0,1,0,0
gargle deez n,0,0,1,0,0
this is totally normal,0,0,1,0,0
bro the dads face,0,0,1,0,0
go get warm water and put honey in it,0,0,1,0,0
i would,0,0,1,0,0
his faceeeeeeeeee,0,0,1,0,0
you missed my god damn bits joe,0,0,1,0,0
yeah totally,0,0,1,0,0
lul lul lul lul lul,0,0,0,1,0
drink tea,0,0,0,1,0
joebartclown,0,0,0,1,0
and your parents credit card details,0,0,0,1,0
na giv me ur credit card ppls,0,0,0,1,0
cough drops,0,0,0,1,0
i heard honey and lemon tea can help,0,0,0,1,0
sis,0,0,0,1,0
joe warm water and honey,0,0,0,1,0
joe this is the first stream ive ever watched you helped me through a lot im from pakistan can you say hi,0,0,0,1,0
lul lul lul lul,0,0,0,1,0
well joe it is my first time watching your stream i always watch u on youtube and u make me laugh every time keep up the good work,0,0,0,1,0
damn,0,0,0,1,0
joebartcam,0,0,0,1,0
w mom,0,0,0,1,0
damnnn,0,0,0,1,0
shws ma bloo,0,0,0,1,0
buy mouth nummer,0,0,0,1,0
ong,0,0,0,1,0
ungreatful,0,0,0,1,0
joebartlongneck,0,1,0,0,0
fr,0,1,0,0,0
joe gargling warm acid helps,0,1,0,0,0
lmao,0,1,0,0,0
damnnn,0,1,0,0,0
l character,0,1,0,0,0
fr,0,1,0,0,0
gargle salt water,0,1,0,0,0
bye,0,1,0,0,0
fr,0,1,0,0,0
joebartlongneck,0,1,0,0,0
joe please fix the blurry,0,1,0,0,0
joe you look good today,0,1,0,0,0
the disrespect man,0,1,0,0,0
sup,0,1,0,0,0
thats what im saying,0,1,0,0,0
frrrrrrr,0,1,0,0,0
kick her out,0,1,0,0,0
i would beat her fucking ass,0,1,0,0,0
ungrateful bro,0,1,0,0,0
joebartbusiness,1,0,0,0,0
yo my first stream ever love your cids,1,0,0,0,0
crazy,1,0,0,0,0
love your vids joe,1,0,0,0,0
you can do frame by frame,1,0,0,0,0
lol,1,0,0,0,0
i singlehandedly took on a pack of wolves,1,0,0,0,0
if you need a short and peak anime to watch then i reccomend chainsawman,1,0,0,0,0
hey man,1,0,0,0,0
i feel like the secret twin will get her to shop lift,1,0,0,0,0
lul lul lul,0,0,0,1,0
w,0,0,0,1,0
let them and see who cares when they go to jail,0,0,0,1,0
holy shitt gah damn,0,0,0,1,0
but if you use the and it goes by a frame and not seconds,0,0,0,1,0
w mom,0,0,0,1,0
female white,0,0,0,1,0
lmao,0,0,0,1,0
lmaoo,0,0,0,1,0
the parents arent doing anything,0,0,0,1,0
dude they bought the clothes your wearing lul,0,0,0,1,0
omgg,0,0,0,1,0
joe my entire family has chronic covid and the only thing that can cure them is gfuel however we have been poor since of the medical bils if only there was a promo code to help me,0,0,0,1,0
a lot,0,0,0,1,0
when you coming back never,0,0,0,1,0
wtf omgggg,0,0,0,1,0
homy shit,0,0,0,1,0
fuck her,0,0,0,1,0
damn,0,0,0,1,0
pjsalt,0,0,0,1,0
joebartlongneck,0,1,0,0,0
manlfst fr i would be living lavishly,0,1,0,0,0
she sells em and become a drifter,0,1,0,0,0
she know that she doing,0,1,0,0,0
she stole the store,0,1,0,0,0
joebartwhat joebartwhat joebartwhat,0,1,0,0,0
now ima go do the diamond casino heist,0,1,0,0,0
l twins finna get arrested,0,1,0,0,0
joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
she gonna get framed,0,1,0,0,0
material gworl,0,1,0,0,0
i cant even count that high,0,1,0,0,0
cheer cheer cheer bro the dad looks like a frog ngl,0,1,0,0,0
in a bigger bag,0,1,0,0,0
easy,0,1,0,0,0
shes god damn sly cooper,0,1,0,0,0
next level is in the ally,0,1,0,0,0
a bag in a bag,0,1,0,0,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
the lava lamp,1,0,0,0,0
toesssssss toessssss toesssss,1,0,0,0,0
joe you live in new jersey dont talk you cant talk you live in the same place as snooki dont talk bro stop it joe stop it,1,0,0,0,0
lava lamp,1,0,0,0,0
go to long island or upstate,1,0,0,0,0
joe whats the worst thing u have seen happen in ny when u were there,1,0,0,0,0
too expensive,1,0,0,0,0
my dream place is iceland,1,0,0,0,0
now i wanna move to japan when im older,1,0,0,0,0
joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartninja joebartninja joebartclown joebartclown joebartclown joebartclown lul lul lul lul lul lul joebartwhat joebartwhat joebartwhat joebartwhat joebartwhat joebartwhat pogchamp pogchamp joebartwhat joebartwhat joebartwhat joebartwhat joebartwhat joebartwhat residentsleeper,0,0,1,0,0
walmart and target and kohls i think do it,0,0,1,0,0
lmaoo,0,0,1,0,0
my teacher taught me this,0,0,1,0,0
bro wat,0,0,1,0,0
joebartdoofed joebartdoofed joebartdoofed,0,0,1,0,0
people r stupid as fuck,0,0,1,0,0
youre wrong,0,0,1,0,0
right they just dont care,0,0,1,0,0
damn,0,0,1,0,0
lame party lul lul babyrage,0,0,0,1,0
she gonna be crying for her parents soon,0,0,0,1,0
frat partys are so dumb,0,0,0,1,0
l joe,0,0,0,1,0
fr,0,0,0,1,0
lava lampp,0,0,0,1,0
l,0,0,0,1,0
thats such a lame party theres like people,0,0,0,1,0
yo,0,0,0,1,0
dam,0,0,0,1,0
why they jumping lul ralpherz,0,0,0,1,0
some guy did coke then called the cops on us twice,0,0,0,1,0
nah bro thats whack,0,0,0,1,0
bro they on speed bumps,0,0,0,1,0
fr,0,0,0,1,0
ayo,0,0,0,1,0
joeeeeeee,0,0,0,1,0
that sounds like me fr if i cant get in nobody else can,0,0,0,1,0
ayo,0,0,0,1,0
she high af,0,0,0,1,0
lul lul,0,0,0,1,0
theyre drinking fruit punch,0,0,0,1,0
cringe,0,0,0,1,0
uh oh,0,0,0,1,0
runnnn,0,0,0,1,0
the opps,0,0,0,1,0
cringe,0,0,0,1,0
l damn,0,0,0,1,0
the opps,0,0,0,1,0
shittiest party ever,0,0,0,1,0
joebartwebelieve joebartwebelieve,0,0,1,0,0
bro this is cringe af,0,0,1,0,0
so you see,0,0,1,0,0
l,0,0,1,0,0
bobat thank u,0,0,1,0,0
so you see,0,0,1,0,0
thats abuse,0,0,1,0,0
boohoo bitch,0,0,1,0,0
w parents l sister,0,0,1,0,0
an adoption center is not like that,0,0,1,0,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
yes monthly i believe,1,0,0,0,0
thats where your wrong joe,1,0,0,0,0
warni,1,0,0,0,0
throw hanss,1,0,0,0,0
yeah,1,0,0,0,0
not much tho,1,0,0,0,0
joes parents,1,0,0,0,0
l foster home,1,0,0,0,0
idc who you r do that shit ur getting these hands,1,0,0,0,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
would u play uno with ur friends for a stream,1,0,0,0,0
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,0,0,0,0
love you joe,1,0,0,0,0
why lmao,1,0,0,0,0
joe,1,0,0,0,0
what grade,1,0,0,0,0
just make it and dont care about them,1,0,0,0,0
joebartclown,1,0,0,0,0
joe do you have a cheer goal,1,0,0,0,0
people only care about your success joebartbusiness,1,0,0,0,0
you should play roblox,1,0,0,0,0
monopoly is a horror game,1,0,0,0,0
